,goods_id,big_cat,small_cat,built_name,price,image_url_path,built_exp
38,1064576,int_room0001,int_type0001,유로 5 뉴트로모던,견적상담,https://image.hanssem.com/hsimg/gds/1050/1064/1064576_A1.jpg?v=20240724081423,"유로5 뉴트로 모던  라이프스타일에 따라 선반을 자유롭게 이동하고, 간편한 수납으로 미니멀한 욕실을 완성합니다. 레트로 무드를 극대화한 나만의 욕실을 연출해 보세요.  뉴트로 모던 조명거울, 악세서리 시리즈 은은하게 퍼지는 빛이 욕실 공간의 디테일 품격을 더해줍니다. 레일 구조의 선반은 간편하게 배치할 수 있어 나만의 레이아웃 연출이 가능합니다.  뉴트로 모던 하부장 타원형 세면볼과 짙은 컬러의 하부장이 레트로 무드를 더해줍니다. 벽면의 일체감 있는 컬러의 하부장 안에 다양한 욕실용품을 편리하게 수납하세요.  청소와 관리가 용이한 안전한 욕실 휴플로어, 휴판넬 휴플로어는 특수 엠보싱 표면 가공으로 물에 젖은 상태에서도 미끄럽지 않고 안전하며, 휴판넬은 바닥부터 천장까지 이어지는 대형 판넬로 이음매를 최소화하여 청소와 관리가 용이합니다."
39,1064585,int_room0001,int_type0001,밀란 7 프레임우드,견적상담,https://image.hanssem.com/hsimg/gds/1050/1064/1064585_A1.jpg?v=20240724081423,"밀란7 프레임우드  스톤 질감을 그대로 살린 벽판과 슬림한 프레임 디자인이 돋보이는 우드 수납장의 조화로 미니멀&내추럴 스타일의 욕실입니다.  수납이 간편한 슬림 스타일의 우드 수납장 프레임 우드 상하부장은 쓰임새에 따라 분류하여 수납이 가능합니다. 자주 쓰는 물품은 상부장에, 청소용품 등은 하부장에 수납하여 편리하게 욕실 환경을 관리할 수 있습니다.  욕실 무드를 완성하는 LED 조명 거울 타원형 조명 거울은 디밍 기능이 있어 전면의 터치 스위치로 원하는 빛의 밝기를 조절해 사용할 수 있습니다.  청소와 관리가 용이한 안전한 욕실 휴플로어, 휴판넬 휴플로어는 특수 엠보싱 표면 가공으로 물에 젖은 상태에서도 미끄럽지 않고 안전하며, 휴판넬은 바닥부터 천장까지 이어지는 대형 판넬로 이음매를 최소화하여 청소와 관리가 용이합니다."
40,770064,int_room0001,int_type0001,[특가~9/29]밀란 모노시티,2456000,https://image.hanssem.com/hsimg/gds/1050/770/770064_A1.jpg?v=20250905095057,"밀란5 모노시티  화이트 + 그레이 컨셉의 빈티지 모던 욕실. 도시 속 현대인을 위한 욕실 세트로 당신만의 시크한 욕실을 연출해보세요.  모노 시티 상부장과 사각 거울 멋스러운 반투명 플루트 무늬 유리와 블랙 알루미늄 프레임이 적용된 상부장, 시크한 사각 거울이 빈티지한 무드를 연출해 줍니다.  콘크리트 다크 그레이 휴판넬 콘크리트 질감이 느껴지는 다크 그레이 판넬로 로프트 하우스의 빈티지 모던 분위기를 연출합니다.  청소와 관리가 용이한 안전한 욕실 휴플로어, 휴판넬 휴플로어는 특수 엠보싱 표면 가공으로 젖은 상태에서도 미끄럽지 않고 안전하며, 휴판넬은 바닥부터 천장까지 이어지는 대형 판넬로 이음매를 최소화하여 청소와 관리가 용이합니다.  쉽게 녹슬지 않아 관리가 쉬워지는 편리성 한샘 바스는 내부 자재, 접착제, 부속 자재까지 E0 등급의 소재를 적용합니다.  원자재 자체가 튼튼하고 충격에 강한 안정성 대리석/유리 강도 테스트를 진행해 충격에 의한 안정성을 검증한 한샘 바스입니다."
41,644739,int_room0001,int_type0001,[특가~9/29]밀란5 뉴트럴브라운,2416000,https://image.hanssem.com/hsimg/gds/1050/644/644739_A1.jpg?v=20250922100252,"밀란5 뉴트럴브라운  진정한 휴식으로서의 공간, 우리 집 욕실. 유행을 타지 않는 컬러와 디자인으로 편안한 욕실 공간을 연출하세요.  뉴트럴 브라운 거울 & 선반 가로, 세로형 설치가 가능한 거울은 욕실 전면을 풍성하게 채워줍니다. 선반, 거울, 상부장의 조합 또한 세련된 공간을 만듭니다.  뉴트럴 브라운 상부장 다양한 욕실용품을 실속 있게 보관하세요. 무광 실버 가이드바는 물건의 낙하를 방지해 주며 화장품 등을 편리하게 수납할 수 있습니다.  청소와 관리가 용이한 안전한 욕실 휴플로어, 휴판넬 휴플로어는 특수 엠보싱 표면 가공으로 젖은 상태에서도 미끄럽지 않고 안전하며, 휴판넬은 바닥부터 천장까지 이어지는 대형 판넬로 이음매를 최소화하여 청소와 관리가 용이합니다.  쉽게 녹슬지 않아 관리가 쉬워지는 편리성 한샘 바스는 내부 자재, 접착제, 부속 자재까지 E0 등급의 소재를 적용합니다.  원자재 자체가 튼튼하고 충격에 강한 안정성 대리석/유리 강도 테스트를 진행해 충격에 의한 안정성을 검증한 한샘 바스입니다."
42,770061,int_room0001,int_type0001,[특가~9/29]밀란 오블리크화이트,2336000,https://image.hanssem.com/hsimg/gds/1050/770/770061_A1.jpg?v=20250905095115,"밀란5 오블리크화이트  화이트톤 벽면에 선반 일체형 블랙 상부장을 포인트로 매치한 모던 스타일 욕실을 원색의 도어, 액세서리, 소품 등 포인트와 매치하여 개성 있게 연출하세요.  테라조 화이트 벽판넬 은은한 스톤 패턴이 화이트톤 욕실을 더욱 특별하게 만들어줍니다. 테라조 화이트 벽판넬로 화사하고 심플한 호텔식 욕실을 연출해 보세요.  멀티 기능의 은경 슬라이딩장 선반형 수납, 거울 역할을 동시에 하는 선반형 거울 슬라이딩장으로 효율적인 공간 사용이 가능합니다. 선반 일체형 디자인으로 간편하게 수납물을 배치해 보세요.  청소와 관리가 용이한 안전한 욕실 휴플로어, 휴판넬 휴플로어는 특수 엠보싱 표면 가공으로 젖은 상태에서도 미끄럽지 않고 안전하며, 휴판넬은 바닥부터 천장까지 이어지는 대형 판넬로 이음매를 최소화하여 청소와 관리가 용이합니다.  쉽게 녹슬지 않아 관리가 쉬워지는 편리성 한샘 바스는 내부 자재, 접착제, 부속 자재까지 E0 등급의 친환경 소재를 적용합니다.  원자재 자체가 튼튼하고 충격에 강한 안정성 대리석/유리 강도 테스트를 진행해 충격에 의한 안정성을 검증한 한샘 바스입니다."
43,1064575,int_room0001,int_type0001,유로 5 프렌치클래식,견적상담,https://image.hanssem.com/hsimg/gds/1050/1064/1064575_A1.jpg?v=20240724081423,"유로5 프렌치 클래식  화이트 무광의 카라라 패턴 판넬과 헤링본 패턴의 우드 판넬을 매치하여 세련되면서도 편안하고 분위기로 연출한 클래식 욕실입니다.  프렌치 클래식 라운드 거울 & 갤러리 조명 그리고 선반 라운딩 거울, 갤러리 조명 등이 욕실을 더욱 클래식하게 연출합니다. 가로 1200 사이즈의 선반은 세면 공간의 수납을 더욱 편리하게 합니다.  프렌치 클래식 상부장, 하부장 몰딩 디자인의 상부장이 욕실에 우아함을 더해줍니다. 넉넉한 사이즈의 하부장은 대형 사이즈의 욕실용품들을 깔끔하게 수납합니다.  청소와 관리가 용이한 안전한 욕실 휴플로어, 휴판넬 휴플로어는 특수 엠보싱 표면 가공으로 물에 젖은 상태에서도 미끄럽지 않고 안전하며, 휴판넬은 바닥부터 천장까지 이어지는 대형 판넬로 이음매를 최소화하여 청소와 관리가 용이합니다."
44,1069026,int_room0001,int_type0002,에디트,견적상담,https://image.hanssem.com/hsimg/gds/1050/1069/1069026_A1.jpg?v=20240724140855,"에디트  프리미엄 타일로 고급스러운 욕실을 제안하는 에디트는 수납장 컬러와 세면대, 수전을 취향에 맞게 선택하고, 욕실 규격에 딱 맞는 맞춤 수납을 설계할 수 있어 취향과 공간에 맞춘 다채로운 커스터마이징이 가능합니다.  대형 타일과 무드 조명으로 완성한 호텔같은 욕실 최신 욕실 트렌드인 대형 타일을 적용해 세련된 디자인을 완성하고, 무드 조명을 활용해 고급스러운 호텔 분위기의 욕실을 연출합니다.  욕실 규격에 맞게, 내 취향에 맞게 맞춤 설계 & 맞춤 시공 욕실에 맞춰 설계하는 맞춤 제작 상판과 불필요한 공간을 최소화하는 하부장 시공, 다양한 수전과 프리미엄 세면기 옵션까지. 내 취향에 맞춘 욕실을 연출해 보세요.  최고급 자재로 내구성을 더한 프리미엄 욕실 수납장 습기에 강한 욕실 수납 소재와 단단한 한샘 스톤 LUX 상판. 독일 Renolit사의 최고급 필름 도어로 오래 써도 견고한 프리미엄 욕실 수납장을 선보입니다."
45,1064295,int_room0002,int_type0003,[현관]팬트리,견적상담,https://image.hanssem.com/hsimg/gds/1050/1064/1064295_A1.jpg?v=20241113172457,"[현관]팬트리 우리집의 현관을 환하게 밝혀주는 슬림 조명장입니다.
자주 보고 싶은 멋진 신발들을 정리해 내 취향이 담긴
장식 공간을 완성하세요.  틈새 수납을 활용한 수납공간 향상 좁은 코너 공간에 선반을 설치하여 알차게 틈새 수납을 해보세요.
상부 선반에는 부피가 작은 물건들을 종류별로 구획하여 정리할 수 있고,
오픈된 하부 공간에는 부피가 크거나 바퀴가 있는 야외용품을 보관하기 편리합니다.  자유롭게 높이 조절이 가능한 오픈선반 다양한 수납물의 사이즈에 맞춰 선반 높이를 자유롭게 이용해보세요.
손이 자주가느나 물건부터 가끔 사용하는 물건까지 유형별로 구분지어 정리해두면
필요할때 언제든 손쉽게 찾을 수 있어 편리합니다."
46,1064294,int_room0002,int_type0003,[현관] 슬림 조명장,견적상담,https://image.hanssem.com/hsimg/gds/1050/1064/1064294_A1.jpg?v=20240724081423,"현관 슬림 조명장 우리집의 현관을 환하게 밝혀주는 슬림 조명장입니다.
자주 보고 싶은 멋진 신발들을 정리해 내 취향이 담긴
장식 공간을 완성하세요.  소중한 아이템을 더 돋보이게 하는 LED 매립조명 수납물을 돋보이게 하는 LED 조명이 양쪽에 매립되어 있습니다.
중앙 선반 하단의 터치 스위치로 조명 ON / OFF , 3단 밝기 조절이 가능합니다.
그레이 컬러의 유리 선반과 매치되어 더욱 고급스럽게 연출됩니다.  거울로도 활용 가능한 실용적인 도어 슬림 조명장의 유리 도어는 내부 조명을 끄면 거울로 변해
외출 준비도 편리합니다.  넉넉한 신발 수납 우리 가족의 신발을 모두 수납해도 넉넉한 사이즈의 현관장이에요.
신발을 수납하고 남은 공간에 각종 수납물을 깔끔하게 정리해 보세요."
47,1052902,int_room0002,int_type0003,[현관] 페어 현관장,견적상담,https://image.hanssem.com/hsimg/gds/1050/1052/1052902_A1.jpg?v=20241113165454,"[현관] 페어 현관장 매그놀리아&애쉬월넛&매트화이트 현관 공간에 어우러지는 톤온톤
프리미엄 호텔처럼 은은하고
고급스러운 현관 공간을 연출하세요.  따뜻한 베이지, 매그놀리아 포근한 베이지, 매그놀리아 컬러로 현관 공간을 부드럽게 연출할 수 있습니다.  공간을 고급스럽게 감싸는 애쉬월넛 리얼한 우드 텍스처와 은은한 애쉬톤의 월넛 디자인으로
우리집 첫 인상을 엣지있게 만들어 보세요.  따뜻한 아이보리 화이트 미색의 아이보리 화이트 컬러로
개방감있고 화사한 현관 공간을 완성해 보세요.  간결한 채널형 손잡이 매끄럽게 뻗은 F자 채널형 디자인으로 손쉽게 열고 닫을 수 있는 간편함과 도어와 동일한 컬러로 일체감을 갖추었습니다. * 손잡이는 디자인 특성상 오른쪽 도어에만 부착됩니다.  우리 집에 맞춘 현관장 공사 없이 현관장만 교체하고 싶을때는 일반형, 자주 신는 신발 등 실용적인 수납을 원하신다면 행잉형으로 우리 집에 맞춰 선택해 보세요. *행잉형 가능 도어 : 매그놀리아, 매트화이트"
48,1052905,int_room0002,int_type0003,[베이직] 플랫 현관장,견적상담,https://image.hanssem.com/hsimg/gds/1050/1052/1052905_A1.jpg?v=20240724080842,"베이직 플랫 현관장 화이트&그레이 밝고 화사한 화이트&그레이 컬러의 플랫 시리즈로
현관 공간을 화사하고 넓게 만들어 보세요.
내구성과 마감 처리가 뛰어난 플랫 시리즈는
오랜시간 깔끔하게 사용할 수 있습니다.  새하얀 순백 컬러의 플랫 화이트 눈처럼 순수한 컬러인 무광화이트 컬러는
공간을 밝혀주며, 모던하고 심플한 매력으로
어떤 인테리어에도 잘 어울립니다.  밝고 세련된 컬러의 플랫 그레이 인테리어 스테디셀러 그레이 컬러는
은은하게 톤 다운된 컬러감과 함께
차분하고 트렌디한 공간 연출을 도와줍니다.  채널형 손잡이와 무광 도어의 조화 모던한 디자인의 채널 손잡이와
매끈한 무광 도어의 조합으로
세련된 공간을 연출해 보세요. * 손잡이는 디자인 특성상 오른쪽 도어에만 부착됩니다.  우리 집에 맞춘 현관장 공사 없이 현관장만 교체하고 싶을때는 일반형, 자주 신는 신발 등 실용적인 수납을 원하신다면 행잉형으로 우리 집에 맞춰 선택해 보세요."
49,1103873,int_room0002,int_type0004,[빌트인] 거실 공틀장,견적상담,https://image.hanssem.com/hsimg/gds/1050/1103/1103873_A1.jpg?v=20250509113922,빌트인 거실 공틀장 거실의 베란다 터닝도어를 깔끔하게 숨길 수 있는 공틀장으로 히든 인테리어를 경험해 보세요.  터닝도어를 숨겨주는 공틀장 거실의 베란다 도어도 감쪽같이 숨겨보세요. 비규격 맞춤으로 우리집 너비와 높이에 맞게 설계할 수 있어요.  상부공간까지 알차게 도어 상부 공간에도 수납장이 있어서 자주 사용하지 않는 물건을 보관하기 좋아요.  깔끔한 푸쉬도어 손잡이 없이 눌러서 여는 푸쉬도어로 더욱 미니멀한 거실장을 완성해보세요.
50,1048927,int_room0002,int_type0005,[시그니처] 첼시 붙박이장,견적상담,https://image.hanssem.com/hsimg/gds/1050/1048/1048927_A1.jpg?v=20250708110503,"시그니처 첼시 붙박이장 부드럽고 은은한 매그놀리아 컬러 도어에
무광 블랙 손잡이는 시크한 분위기를 자아냅니다.
모던하고 세련된 첼시로 트렌디한 인테리어를 완성하세요.  부드럽고 은은한 매그놀리아 따뜻한 분위기의 라이트 베이지 컬러 매그놀리아는 공간을 화사하게 밝혀줍니다.  블랙 포인트 손잡이와 몰딩의 조화 부드러운 깊이감이 느껴지는 섬세한 몰딩 디테일과
모던한 블랙 스팟 손잡이로 세련되면서도
클래식한 공간을 연출해 보세요.  새로운 수납 경험, 시그니처 시스템 완벽한 수납을 위해 디자인부터 모듈 구성까지, 완전히 새로워진 프리미엄 붙박이장을 만나보세요."
51,1064311,int_room0002,int_type0005,[베이직] 침실 오픈서랍장,견적상담,https://image.hanssem.com/hsimg/gds/1050/1064/1064311_A1.jpg?v=20240906145428,"[베이직] 침실 오픈서랍장 자주 입는 걸이옷은 상부에 쉽게 거치하고,
접이옷은 서랍에 보관할 수 있는 오픈 서랍장으로
의류는 관리가 편하게, 공간은 깔끔하게 연출하세요.  매일 입는 의류 관리가 쉬워지는 오픈장 오픈장으로 바쁜 아침 동선에 방해 없이
걸이옷을 쉽게 챙기고, 퇴근 후엔
외투를 거치해 오염된 옷을 관리해 보세요.  접이 옷 수납이 가능한 서랍장 접이 옷이나 양말 등 서랍 수납이 필요한 의류는
하부 서랍장에 보관하세요.
숨김 수납으로 깔끔한 드레스룸이 만들어집니다.  빈 공간 없이 알찬 수납력 자주 사용하지 않는 물건이나 옷은
상부 공간에 알차게 수납하세요.  다양한 도어로 만나는 파우더장 출시 이후 꾸준히 사랑받고 있는 BEST 도어 모델과 함께 우리 집에 어울리는 드레스룸 공간으로 만들어보세요."
52,1103878,int_room0002,int_type0005,[시그니처] 글래스 붙박이장,견적상담,https://image.hanssem.com/hsimg/gds/1050/1103/1103878_A1.jpg?v=20250626101604,"시그니처 글래스 붙박이장 은은한 브론즈 프레임의 유리도어를 소개합니다. 더 슬림해진 프레임과 일체형 핸들, 깔끔한 매립형 힌지로 감각적이고도 세련된 공간을 연출해 보세요.  미니멀한 디자인과 유리도어로 완성한 감각적인 LOOK 고급스러운 유리도어를 감싸는 슬림한 프레임과 일체형 F자 핸들이 쇼룸처럼 감각적인 공간 무드를 연출합니다.  시그니처의 감성을 그대로, 은은한 브론즈 컬러 시그니처 붙박이장의 고급스러운 컬러와 잘 어울리도록 섬세한 조색을 거친 브론즈 컬러의 프레임은 시그니처 붙박이장의 프리미엄 감성을 더욱 돋보이게 합니다.  은은하게 보여주는 감각적인 유리도어 투명하지만 은은한 느낌을 자아내는 유리 도어는 나만의 취향을 보여주는 포인트 도어로 활용할 수 있습니다.  원하는 도어와의 콤비 설계 벽면 전체를 일반 도어로 채우기 밋밋하다면, 글래스 도어와의 콤비설계로 나만의 특별한 붙박이장을 완성해 보세요."
53,982549,int_room0002,int_type0004,[빌트인] 자녀방 침대장,견적상담,https://image.hanssem.com/hsimg/gds/1050/982/982549_A1.jpg?v=20240724080842,"빌트인 침대장  아이의 꿈을 키워주는 빌트인 자녀방
수납물이 많아지는 우리 아이에게 침대장을 선물해 주세요.  좁은 공간에 맞춘 멀티 수납 설계 붙박이장, 책장, 책상과 함께 설계하면 깔끔해진 동선으로 여유 공간이 생기고 부족했던 수납공간도 확보할 수 있습니다.  책을 수납할 수 있는 간편한 침대 헤드 침대 헤드에는 아이가 좋아하는 책이나 소품을 올려두어 잠자리에서도 편하게 독서할 수 있어요."
54,982548,int_room0002,int_type0003,[현관] 벤치장,견적상담,https://image.hanssem.com/hsimg/gds/1050/982/982548_A1.jpg?v=20241113171253,"현관 벤치장(일반형&거울형) 현관 벤치장에 앉아 신발을 신고 벗어 보세요.
한층 편리한 외출 준비를 할 수 있습니다.
거울이 함께있는 거울 벤치장은 현관을 나서기 전에
마지막으로 깔끔하게 옷매무새를 다듬을 수 있어요.  편리한 벤치 공간 현관장에 벤치장으로 꾸며 신발을 편하게 신고 벗을 수 있고
수납장에는 간단한 다용도 물품을 수납할 수 있어 편리해요.  브론즈 거울로 포인트를 준 현관 브론즈 거울은 밋밋한 공간에 포인트가 되고,
세련된 이미지를 심어줄 수 있어요.
외출 전 마지막으로 옷매무새를 다듬기에도 좋아요.  넉넉한 신발 수납 우리 가족의 신발을 모두 수납해도 넉넉한 사이즈의 현관장이에요.
신발을 수납하고 남은 공간에 각종 수납물을 깔끔하게 정리해 보세요."
55,1064705,int_room0002,int_type0005,[베이직] 침실 모던 파우더장,견적상담,https://image.hanssem.com/hsimg/gds/1050/1064/1064705_A1.jpg?v=20240906150509,"[베이직] 침실 모던 파우더장 옷장과 화장대를 하나의 플랜으로 구성한 침실 파우더장으로
바쁜 출근 시간에 동선을 최소화해 출근 준비 시간을 단축할 수 있어요.
3분할 거울장과 대리석 패턴의 상판으로 포인트를 주어서 더욱 돋보여요.  효율적인 공간 활용 옷장에 파우더장을 함께 구성하면
짧은 동선으로 효율성을 높일 수 있습니다.
외출 준비 시간을 단축해 보세요.  3분할 거울 3분할 거울은 공간이 넓어 보이는 효과를 주며,
거울 뒤 공간에는 매일 사용하는 화장품을 깔끔하게 숨김 수납할 수 있어요.  대리석 패턴 상판 세련된 대리석 패턴 상판은 고급스러운 분위기를 연출할 수 있어요.  다양한 도어로 만나는 파우더장 출시 이후 꾸준히 사랑받고 있는 BEST 도어 모델과 함께 우리 집에 어울리는 침실 공간으로 만들어보세요."
56,988307,int_room0002,int_type0005,[특가~9/29]무드 붙박이장,779000,https://image.hanssem.com/hsimg/gds/1050/988/988307_A1.jpg?v=20250905095214,"베이직 무드 붙박이장 화이트+베이지 어떤 공간에도 잘 어울리며, 플랫한 디자인의 부드러운 컬러감이 돋보이는 베이직 무드 붙박이장을 만나보세요.  화사한 무드 화이트 컬러 어떠한 인테리어에도 잘 어울리는 무드 화이트 컬러는 공간을 은은하고 화사하게 밝혀줍니다.  따뜻한 무드 베이지 컬러 차분하면서 따뜻한 무드 베이지 컬러는 공간에 온기를 더해주며 훈훈한 인테리어로 연출해 줍니다.  돌출 없는 플랫한 디자인 손잡이가 밖으로 노출 되지 않는 빗각 디자인으로, 벽면과 일체감 있게 어우러지는 모던한 형태입니다.  붙박이장은 단연, 한샘입니다.  안심하고, 옷을 걸 수 있도록 최대 28kg까지 안전하게 사용하실 수 있도록 두꺼운 옷걸이 봉을 활용해 설계했습니다.  문제 없이, 10년을 열고 닫도록 하루 최소 10번을 열고 닫는 문, 45,000번의 개폐 테스트를 통과한 힌지만 사용합니다.  무거워도, 변형과 휘어짐이 없도록 일반적인 자재보다 두꺼운 자재 사용으로 안정감 있고 견고한 제품을 만듭니다.  걱정 없이, 오염과 긁힘에 강하도록 도어 표면자재에 대한 유해성과 물성 테스트를 통과하였습니다.  독보적인 시공력 무려 4-6시간이 소요되는 붙박이장 시공은 높은 수준의 전문성이 요구되며, 시공 품질이 곧 제품의 완성도가 됩니다.  이전 설치 서비스 이사할 때 공간 크기나 가구 배치가 달라져도, 기존 가구를 버리거나 다른 가구를 새로 구매하실 필요가 없습니다. 이전 설치에 대한 고민도 간편하게 해결하세요. * 한샘 이동시공 센터 1522-0468로 문의해 주시면, 가능 여부 및 비용에 대한 정확한 안내를 도와드리겠습니다.  평생 가는 AS 서비스 브랜드를 구매하시는 이유, 간편하고 신뢰도 높은 업계 최고의 AS를 평생 받으실 수 있습니다. 국내 어디든 전문 기사님이 찾아가는 서비스를 경험하세요."
57,1052913,int_room0002,int_type0004,[빌트인] 거실 다이닝장식장,견적상담,https://image.hanssem.com/hsimg/gds/1050/1052/1052913_A1.jpg?v=20241113175528,"[빌트인] 거실 다이닝장식장  실용적인 가전 수납과 홈카페를 원하는
우리 가족을 위한 다이닝 공간입니다.  분위기 있는 우리 집 홈카페, 빌트인 다이닝 장식장 고급스러운 마블 포인트와 깔끔한 화이트 도어가 우리 집 주방을 나만의 홈카페로 변신시켜 줍니다.  간편한 매립형 콘센트 자주 사용하는 소형 가전은 오픈장 뒤의 매립형 콘센트에 연결해 편리하게 사용하세요.  깔끔한 가림 수납 가리고 싶은 물건들은 서랍장에 깔끔하게 수납하여 정리하세요.  똑똑한 소형 가전 수납 청소기는 2구 매립 콘센트가 포함된 청소기장으로 밥솥, 전자레인지 등 소형 가전은 맞춤 장에 똑똑하게 수납하세요."
58,1052898,int_room0002,int_type0003,[현관] 유로클래식 현관장,견적상담,https://image.hanssem.com/hsimg/gds/1050/1052/1052898_A1.jpg?v=20241113170617,"[현관] 유로클래식 현관장 깨끗한 화이트 컬러와 유광 골드 손잡이,
아름다운 곡선의 디자인은 고급스러움을 자아냅니다.
깊이감이 느껴지는 유로 클래식으로
우아하고 품격있는 우리집 첫인상을 완성하세요.  고급스러운 깊이감이 느껴지는 디자인 화이트 컬러에 클래식한 요소가 더해진 유로클래식 도어는
세련되면서도 품격있는 분위기를 자아냅니다.  골드 포인트 손잡이와 몰딩의 조화 유광 알루미늄 손잡이는 변색 없이 유지되며,
몰딩 디자인의 도어는 우아함을 한층 더 높여줍니다.  우리 집에 맞춘 현관장 공사 없이 현관장만 교체하고 싶을때는 일반형,
자주 신는 신발 등 실용적인 수납을 원하신다면 행잉형으로
우리 집에 맞춰 선택해 보세요."
59,1048932,int_room0002,int_type0005,[베이직] 매트 슬라이딩 붙박이장,견적상담,https://image.hanssem.com/hsimg/gds/1050/1048/1048932_A1.jpg?v=20250507100505,"베이직 매트 슬라이딩 붙박이장 협소한 공간에서 활용하기 좋은 슬라이딩 도어.
무광의 웜화이트 컬러는 눈을 편안하게 하고
따뜻한 공간으로 완성해 줍니다.  공간 활용성이 높은 슬라이딩 도어 도어를 열고 닫을 때 차지하는 공간을 최소화하여 협소한 공간에서 활용하기 편리한 슬라이딩 도어입니다.  무광 소재의 웜화이트 컬러 무광 소재이지만 지문이 남지 않아 관리가 편하며
도어와 손잡이의 컬러를 통일하여,
세련되면서도 일체감 있는 인테리어로 완성해 줍니다.  세련된 내부 패턴 그레이 컬러에 더해진 패브릭 패턴은 스크래치가 발생해도 눈에 잘 띄지 않아 항상 새것 같은 모습으로 유지해 줍니다."
60,1064290,int_room0002,int_type0003,[현관] 중앙 장식장,견적상담,https://image.hanssem.com/hsimg/gds/1050/1064/1064290_A1.jpg?v=20241113172811,"[현관] 중앙 장식장 현관장 중앙에 오픈장이 있어
답답하고 밋밋해 보일 수 있는 공간에 포인트를 주고
갤러리처럼 장식 공간으로 꾸밀 수 있어요.  다양한 용도의 선반 공간 갤러리처럼 아기자기한 소품으로 장식하거나
자주 쓰는 물건을 올려 놓고 편리하게 쓸 수 있어요.  넉넉한 신발 수납 우리 가족의 신발을 모두 수납해도 넉넉한 사이즈의 현관장이에요.
신발을 수납하고 남은 공간에 각종 수납물을 깔끔하게 정리해 보세요."
61,1064308,int_room0002,int_type0005,[베이직] 낮은 파우더장,견적상담,https://image.hanssem.com/hsimg/gds/1050/1064/1064308_A1.jpg?v=20240906145615,"[베이직] 낮은 파우더장 침실 혹은 베란다 확장 공간에 낮은 파우더장을 배치해 보세요.
공간에 딱 들어맞는 사이즈와 깔끔한 마감이
한층 더 정돈된 인테리어로 만들어 줍니다.  컴팩트한 나만의 공간 독서를 하거나 하루의 일과를 기록하는 미니 서재.
또는 나를 가꾸고 꾸미는 파우더룸.
취향에 맞게 나만의 공간으로 사용해 보세요. * 거울 및 상부 벽 마감판넬은 미포함 제품입니다.  용도별로 구분된 똑똑한 수납 용도별로 나눠 수납할 수 있는 디바이더 서랍장
헤어기기를 깔끔하게 수납할 수 있는 사이드 서랍장
대용량 수납이 가능한 하부 수납장"
62,1103870,int_room0002,int_type0004,[빌트인] 거실 청소기장(스탠딩/로봇),견적상담,https://image.hanssem.com/hsimg/gds/1050/1103/1103870_A1.jpg?v=20250507143314,"빌트인 거실 청소기장 (스탠딩/로봇) 실용적인 수납력을 갖춘 청소 가전 전용 수납장으로 깔끔하고 정돈된 거실을 완성해 보세요.  실용적인 거실 수납 솔루션 거실 한 켠을 애매하게 차지하던 청소 가전을 전용장에 깔끔하게 수납해 보세요.  스탠드형 청소기장 청소기의 높이를 고려하여 하부 수납공간을 넓히고, 상부 수납공간에는 다양한 용품을 편리하게 보관할 수 있어요.  로봇형 청소기장 로봇 청소기의 도크는 도어 뒤에 깔끔하게 숨기고, 본체는 자유롭게 이동할 수 있도록 도어 하단이 오픈되어 있습니다."
63,1052910,int_room0002,int_type0003,[현관] 바이엘 현관장,견적상담,https://image.hanssem.com/hsimg/gds/1050/1052/1052910_A1.jpg?v=20241113165937,"[현관] 바이엘 글로시 HG 현관장 심플한 인테리어의 정석,
바이엘 하이글로시 화이트 현관장으로
깔끔하고 넓어보이는
우리집 첫인상을 만들어 보세요.  순백의 유광 화이트 도어 깔끔한 화이트 컬러는 현관 공간을
넓고 화사하게 연출해주며,
스크래치에 강하고 변색이 잘 되지 않는
하이글로시 PET 소재로 유지관리 편리성을 높였어요.  깔끔한 인채널 디자인 무늬목 질감의 화이트 컬러 인채널 손잡이는 도어 디자인 디테일을 살려주고, 도어 개폐 편리성을 더해줍니다. *손잡이는 디자인 특성상 오른쪽 도어에만 부착됩니다.  우리 집에 맞춘 현관장 공사 없이 현관장만 교체하고 싶을때는 일반형, 자주 신는 신발 등 실용적인 수납을 원하신다면 행잉형으로 우리 집에 맞춰 선택해 보세요."
